HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2457391.05090,2016-01-03.5459866,ba,1.71,16.237,13.335,0.015,17.771,0.250,V
2457391.05214,2016-01-03.5472260,ba,1.74,16.148,13.334,0.016,17.784,0.269,V
2457393.05443,2016-01-05.5494162,ba,1.69,16.153,13.302,0.016,18.324,0.268,V
2457393.05568,2016-01-05.5506684,ba,1.71,16.270,13.339,0.015,17.720,0.242,V
2457393.05694,2016-01-05.5519248,ba,1.69,16.100,13.350,0.017,17.538,0.280,V
2457396.05196,2016-01-08.5468174,ba,2.32,15.938,13.250,0.018,19.227,0.325,V
2457396.05327,2016-01-08.5481291,ba,2.39,16.030,13.284,0.017,18.643,0.300,V
2457396.05452,2016-01-08.5493732,ba,2.41,16.036,13.268,0.017,18.905,0.299,V
2457397.92057,2016-01-10.4153554,ba,1.66,16.135,13.316,0.016,18.104,0.273,V
2457397.92183,2016-01-10.4166158,ba,1.66,16.148,13.315,0.016,18.108,0.269,V
2457397.92308,2016-01-10.4178590,ba,1.66,16.114,13.309,0.017,18.206,0.278,V
2457399.94031,2016-01-12.4350186,ba,1.72,16.070,13.339,0.018,17.715,0.289,V
2457399.94157,2016-01-12.4362726,ba,1.74,16.082,13.338,0.017,17.721,0.285,V
2457399.94282,2016-01-12.4375251,ba,1.74,16.143,13.325,0.016,17.938,0.271,V
2457402.88464,2016-01-15.3792540,ba,1.72,16.146,13.340,0.017,17.699,0.269,V
2457402.88589,2016-01-15.3805055,ba,1.71,16.117,13.352,0.017,17.504,0.278,V
2457402.88715,2016-01-15.3817662,ba,1.75,16.107,13.326,0.017,17.937,0.280,V
2457404.81623,2016-01-17.3107849,ba,1.84,15.854,13.324,0.021,17.947,0.351,V
2457404.81748,2016-01-17.3120376,ba,1.79,15.859,13.308,0.021,18.229,0.350,V
2457404.81874,2016-01-17.3132917,ba,1.76,15.886,13.269,0.020,18.885,0.343,V
2457405.93918,2016-01-18.4337002,ba,1.62,15.968,13.388,0.020,16.931,0.317,V
2457405.94042,2016-01-18.4349439,ba,1.64,15.978,13.376,0.020,17.122,0.314,V
2457405.94168,2016-01-18.4362016,ba,1.63,15.984,13.316,0.019,18.095,0.313,V
2457408.88273,2016-01-21.3771855,ba,1.67,15.506,13.288,0.028,18.570,0.485,V
2457408.88398,2016-01-21.3784384,ba,1.67,15.681,13.335,0.025,17.771,0.413,V
2457408.88523,2016-01-21.3796871,ba,1.67,15.518,13.424,0.032,16.385,0.479,V
2457414.99225,2016-01-27.4866104,ba,1.68,15.708,13.373,0.026,17.182,0.402,V
2457414.99350,2016-01-27.4878603,ba,1.68,15.787,13.373,0.024,17.159,0.374,V
2457414.99475,2016-01-27.4891122,ba,1.67,15.677,13.350,0.026,17.535,0.414,V
2457415.82803,2016-01-28.3223879,ba,1.65,15.990,13.354,0.019,17.471,0.311,V
2457415.82928,2016-01-28.3236386,ba,1.63,15.946,13.342,0.020,17.675,0.324,V
2457415.83053,2016-01-28.3248912,ba,1.64,16.011,13.320,0.018,18.029,0.306,V
2457417.79044,2016-01-30.2847872,ba,2.09,15.938,13.315,0.020,18.111,0.326,V
2457417.79168,2016-01-30.2860289,ba,2.08,16.051,13.331,0.018,17.844,0.295,V
2457417.79293,2016-01-30.2872793,ba,2.09,16.014,13.369,0.019,17.225,0.304,V
2457419.87868,2016-02-01.3730158,ba,1.69,16.165,13.324,0.016,17.960,0.265,V
2457419.87993,2016-02-01.3742670,ba,1.68,16.215,13.335,0.015,17.784,0.253,V
2457419.88117,2016-02-01.3755081,ba,1.67,16.156,13.345,0.016,17.611,0.268,V
2457421.95714,2016-02-03.4514833,ba,1.69,16.123,13.356,0.017,17.431,0.276,V
2457421.95839,2016-02-03.4527335,ba,1.74,16.135,13.320,0.016,18.024,0.273,V
2457421.95965,2016-02-03.4539866,ba,1.71,16.159,13.342,0.016,17.655,0.266,V
2457424.00528,2016-02-05.4996321,ba,1.65,15.883,13.310,0.020,18.187,0.343,V
2457424.00619,2016-02-05.5005417,ba,1.68,16.020,13.338,0.018,17.719,0.303,V
2457424.00710,2016-02-05.5014436,ba,1.74,15.852,13.345,0.022,17.621,0.353,V
2457428.00833,2016-02-09.5027142,ba,1.61,16.151,13.367,0.017,17.255,0.268,V
2457428.00959,2016-02-09.5039693,ba,1.63,16.118,13.282,0.016,18.667,0.277,V
2457428.01084,2016-02-09.5052288,ba,1.63,16.120,13.340,0.017,17.688,0.277,V
2457429.89051,2016-02-11.3849267,ba,1.64,16.038,13.322,0.018,17.998,0.297,V
2457429.89176,2016-02-11.3861806,ba,1.68,16.161,13.296,0.016,18.426,0.267,V
2457429.89302,2016-02-11.3874328,ba,1.69,16.147,13.347,0.017,17.577,0.270,V
2457430.86741,2016-02-12.3618421,ba,1.72,16.036,13.243,0.017,19.334,0.298,V
2457430.86866,2016-02-12.3630922,ba,1.75,16.126,13.308,0.016,18.224,0.276,V
2457430.86992,2016-02-12.3643491,ba,1.75,16.006,13.242,0.017,19.362,0.306,V
2457431.86596,2016-02-13.3604072,ba,2.20,15.943,13.224,0.018,19.704,0.325,V
2457431.86720,2016-02-13.3616512,ba,2.37,15.873,13.253,0.020,19.183,0.346,V
2457431.86854,2016-02-13.3629858,ba,2.23,16.054,13.248,0.017,19.248,0.294,V
2457432.84034,2016-02-14.3348123,ba,1.70,16.076,13.303,0.017,18.323,0.288,V
2457432.84161,2016-02-14.3360776,ba,1.73,16.081,13.330,0.017,17.868,0.288,V
2457432.84290,2016-02-14.3373662,ba,1.76,16.065,13.323,0.018,17.971,0.291,V
2457433.81852,2016-02-15.3130123,ba,1.69,16.042,13.294,0.017,18.465,0.295,V
2457433.81977,2016-02-15.3142636,ba,1.74,15.894,13.320,0.020,18.039,0.339,V
2457433.82102,2016-02-15.3155149,ba,1.74,15.945,13.272,0.019,18.857,0.324,V
2457434.80753,2016-02-16.3020432,ba,1.84,15.830,13.319,0.022,18.045,0.360,V
2457434.80878,2016-02-16.3033019,ba,1.75,15.870,13.325,0.021,17.947,0.346,V
2457434.81004,2016-02-16.3045506,ba,1.78,15.758,13.362,0.024,17.337,0.383,V
2457441.93266,2016-02-23.4273895,ba,1.65,15.179,13.385,0.042,16.990,0.653,V
2457441.93391,2016-02-23.4286443,ba,1.72,15.270,13.473,0.042,15.649,0.600,V
2457441.93516,2016-02-23.4298964,ba,1.72,15.284,13.394,0.039,16.839,0.592,V
2457442.82126,2016-02-24.3160321,ba,1.65,15.625,13.425,0.029,16.378,0.434,V
2457442.82253,2016-02-24.3172988,ba,1.68,15.588,13.416,0.030,16.512,0.449,V
2457442.82379,2016-02-24.3185496,ba,1.68,15.458,13.428,0.034,16.328,0.506,V
2457444.93723,2016-02-26.4320797,ba,1.69,15.769,13.346,0.024,17.602,0.381,V
2457444.93848,2016-02-26.4333322,ba,1.68,15.756,13.426,0.026,16.360,0.384,V
2457444.93975,2016-02-26.4346003,ba,1.76,15.911,13.405,0.022,16.665,0.335,V
2457446.93786,2016-02-28.4327917,ba,1.73,16.101,13.370,0.018,17.205,0.283,V
2457446.93911,2016-02-28.4340468,ba,1.73,15.896,13.378,0.022,17.096,0.337,V
2457446.94036,2016-02-28.4352961,ba,1.78,15.901,13.419,0.022,16.465,0.337,V
2457447.89455,2016-02-29.3895267,ba,1.68,16.225,13.380,0.016,17.044,0.251,V
2457447.89580,2016-02-29.3907787,ba,1.76,16.128,13.334,0.017,17.784,0.274,V
2457447.89705,2016-02-29.3920304,ba,1.67,16.127,13.373,0.017,17.158,0.275,V
2457449.83580,2016-03-02.3308646,ba,2.04,16.130,13.358,0.017,17.415,0.273,V
2457449.83705,2016-03-02.3321201,ba,2.04,16.080,13.328,0.017,17.897,0.286,V
2457449.83829,2016-03-02.3333611,ba,2.03,16.175,13.359,0.016,17.390,0.263,V
2457451.87646,2016-03-04.3716263,ba,1.64,16.237,13.337,0.015,17.744,0.248,V
2457451.87772,2016-03-04.3728936,ba,1.65,16.154,13.364,0.017,17.303,0.267,V
2457451.87897,2016-03-04.3741437,ba,1.63,16.085,13.365,0.018,17.294,0.285,V
2457453.86115,2016-03-06.3564303,ba,1.68,16.232,13.283,0.014,18.659,0.250,V
2457453.86241,2016-03-06.3576880,ba,1.71,16.118,13.316,0.017,18.097,0.277,V
2457453.86366,2016-03-06.3589392,ba,1.68,16.126,13.403,0.018,16.706,0.275,V
2457455.88253,2016-03-08.3779234,ba,1.70,15.711,13.319,0.024,18.048,0.400,V
2457455.88379,2016-03-08.3791771,ba,1.72,15.702,13.279,0.024,18.726,0.404,V
2457455.88504,2016-03-08.3804315,ba,1.76,15.834,13.243,0.020,19.340,0.360,V
2457457.80767,2016-03-10.3031737,ba,2.04,16.164,13.272,0.015,18.838,0.265,V
2457457.80893,2016-03-10.3044362,ba,2.00,16.224,13.311,0.015,18.173,0.251,V
2457457.81017,2016-03-10.3056793,ba,2.03,16.104,13.304,0.017,18.295,0.280,V
2457460.77887,2016-03-13.2745540,ba,1.73,16.113,13.353,0.017,17.490,0.278,V
2457460.78012,2016-03-13.2758101,ba,1.71,16.092,13.381,0.018,17.032,0.284,V
2457460.78138,2016-03-13.2770638,ba,1.73,16.055,13.337,0.018,17.747,0.293,V
2457469.85432,2016-03-22.3506373,ba,2.06,15.175,13.439,0.044,16.150,0.655,V
2457469.85557,2016-03-22.3518850,ba,2.01,15.391,13.398,0.035,16.776,0.537,V
2457469.85682,2016-03-22.3531409,ba,1.99,15.267,13.441,0.041,16.123,0.603,V
2457472.88132,2016-03-25.3778714,ba,2.08,15.655,13.376,0.027,17.120,0.423,V
2457472.88257,2016-03-25.3791231,ba,2.04,15.587,13.357,0.028,17.421,0.449,V
2457472.88382,2016-03-25.3803762,ba,2.08,15.712,13.363,0.025,17.318,0.402,V
2457475.76576,2016-03-28.2625395,ba,1.69,16.088,13.348,0.018,17.570,0.284,V
2457475.76701,2016-03-28.2637921,ba,1.69,16.123,13.291,0.016,18.519,0.278,V
2457475.76826,2016-03-28.2650465,ba,1.70,16.138,13.440,0.018,16.148,0.272,V
2457478.86112,2016-03-31.3581606,ba,1.84,16.052,13.356,0.018,17.445,0.294,V
2457478.86238,2016-03-31.3594145,ba,1.75,16.127,13.372,0.017,17.187,0.274,V
2457478.86368,2016-03-31.3607130,ba,1.75,16.138,13.360,0.017,17.373,0.271,V
2457480.80440,2016-04-02.3016025,ba,1.67,16.045,13.295,0.017,18.439,0.297,V
2457480.80565,2016-04-02.3028547,ba,1.67,16.107,13.259,0.016,19.073,0.280,V
2457480.80691,2016-04-02.3041101,ba,1.70,16.131,13.293,0.016,18.467,0.274,V
2457482.85009,2016-04-04.3474633,ba,1.72,16.159,13.315,0.016,18.106,0.266,V
2457482.85134,2016-04-04.3487173,ba,1.75,16.145,13.322,0.016,17.986,0.271,V
2457482.85258,2016-04-04.3499594,ba,1.70,16.078,13.312,0.017,18.164,0.287,V
2457488.80215,2016-04-10.3000589,ba,1.70,16.159,13.392,0.017,16.869,0.267,V
2457488.80340,2016-04-10.3013070,ba,1.69,16.099,13.416,0.019,16.487,0.283,V
2457488.80464,2016-04-10.3025475,ba,1.73,16.076,13.371,0.018,17.196,0.287,V
2457498.79650,2016-04-20.2953508,ba,1.67,15.640,13.336,0.026,17.774,0.428,V
2457498.79775,2016-04-20.2965994,ba,1.66,15.512,13.382,0.031,17.023,0.480,V
2457498.79900,2016-04-20.2978523,ba,1.65,15.615,13.385,0.028,16.976,0.438,V
2457501.78921,2016-04-23.2883445,ba,1.72,15.776,13.347,0.023,17.577,0.379,V
2457501.79045,2016-04-23.2895854,ba,1.74,15.779,13.342,0.023,17.674,0.379,V
2457501.79170,2016-04-23.2908366,ba,1.75,15.846,13.338,0.022,17.734,0.356,V
2457504.78245,2016-04-26.2818743,ba,2.01,16.100,13.295,0.017,18.442,0.282,V
2457504.78369,2016-04-26.2831189,ba,1.79,16.083,13.304,0.017,18.304,0.287,V
2457504.78495,2016-04-26.2843842,ba,1.99,16.006,13.280,0.018,18.700,0.307,V
2457507.77183,2016-04-29.2715489,ba,2.00,15.978,13.310,0.019,18.197,0.313,V
2457507.77312,2016-04-29.2728440,ba,2.00,16.045,13.331,0.018,17.848,0.296,V
2457507.77438,2016-04-29.2741006,ba,2.01,16.077,13.301,0.017,18.336,0.288,V
2457509.76441,2016-05-01.2643285,ba,1.63,16.122,13.387,0.018,16.944,0.276,V
2457509.76565,2016-05-01.2655699,ba,1.68,15.967,13.315,0.019,18.111,0.318,V
2457509.76691,2016-05-01.2668223,ba,1.69,16.067,13.327,0.018,17.907,0.291,V
2457510.76458,2016-05-02.2645942,ba,1.78,16.008,13.370,0.019,17.228,0.306,V
2457510.76583,2016-05-02.2658497,ba,1.78,16.065,13.319,0.017,18.043,0.290,V
2457510.76708,2016-05-02.2670922,ba,1.75,16.069,13.332,0.018,17.832,0.290,V
2457512.74976,2016-05-04.2499732,ba,1.70,16.050,13.381,0.019,17.048,0.294,V
2457512.75103,2016-05-04.2512371,ba,1.70,16.074,13.405,0.019,16.669,0.288,V
2457512.75228,2016-05-04.2524894,ba,1.67,16.036,13.396,0.019,16.817,0.298,V
2457514.75576,2016-05-06.2561653,ba,1.69,15.972,13.399,0.020,16.761,0.317,V
2457514.75703,2016-05-06.2574386,ba,1.66,16.071,13.385,0.018,16.977,0.288,V
2457514.75828,2016-05-06.2586907,ba,1.66,16.139,13.377,0.017,17.102,0.273,V
2457670.09266,2016-10-08.5952119,ba,1.65,16.027,13.325,0.018,17.951,0.304,V
2457670.09391,2016-10-08.5964677,ba,1.80,15.902,13.288,0.020,18.564,0.338,V
2457670.09516,2016-10-08.5977221,ba,1.69,15.938,13.324,0.020,17.951,0.327,V
2457671.08492,2016-10-09.5873918,ba,1.71,15.972,13.299,0.019,18.381,0.316,V
2457671.08619,2016-10-09.5886579,ba,1.69,15.952,13.255,0.018,19.124,0.325,V
2457672.08787,2016-10-10.5902527,ba,1.67,15.924,13.297,0.019,18.406,0.332,V
2457672.08914,2016-10-10.5915177,ba,1.71,16.069,13.308,0.017,18.216,0.292,V
2457672.09039,2016-10-10.5927709,ba,1.64,16.043,13.284,0.017,18.626,0.298,V
2457672.13389,2016-10-10.6362665,ba,1.67,16.097,13.261,0.016,19.029,0.283,V
2457672.13515,2016-10-10.6375187,ba,1.67,15.900,13.265,0.019,18.964,0.340,V
2457672.13640,2016-10-10.6387717,ba,1.67,15.895,13.286,0.020,18.600,0.341,V
2457674.11862,2016-10-12.6208171,ba,1.77,16.025,13.286,0.018,18.602,0.304,V
2457674.11988,2016-10-12.6220736,ba,1.77,15.901,13.264,0.019,18.978,0.339,V
2457674.12115,2016-10-12.6233370,ba,1.76,15.968,13.251,0.018,19.210,0.320,V
2457676.07500,2016-10-14.5770091,ba,1.79,15.214,13.373,0.040,17.167,0.633,V
2457676.07625,2016-10-14.5782642,ba,1.70,15.480,13.406,0.033,16.656,0.497,V
2457676.07751,2016-10-14.5795178,ba,1.83,15.399,13.298,0.032,18.387,0.535,V
2457679.06986,2016-10-17.5715888,ba,2.02,15.378,13.413,0.036,16.545,0.544,V
2457679.07113,2016-10-17.5728541,ba,1.82,15.557,13.464,0.032,15.786,0.463,V
2457679.07238,2016-10-17.5741069,ba,2.03,15.606,13.396,0.029,16.819,0.443,V
2457692.12217,2016-10-30.6226190,ba,2.28,16.008,13.331,0.019,17.837,0.306,V
2457692.12341,2016-10-30.6238594,ba,2.22,16.030,13.300,0.018,18.367,0.301,V
2457692.12466,2016-10-30.6251112,ba,2.25,15.951,13.322,0.019,17.988,0.323,V
2457697.09462,2016-11-04.5945796,ba,1.71,15.985,13.290,0.018,18.532,0.316,V
2457697.09588,2016-11-04.5958409,ba,1.71,16.169,13.294,0.015,18.463,0.267,V
2457697.09715,2016-11-04.5971086,ba,1.69,16.071,13.304,0.017,18.301,0.290,V
2457700.02611,2016-11-07.5257722,ba,1.69,15.954,13.293,0.019,18.484,0.327,V
2457700.02736,2016-11-07.5270307,ba,1.69,15.955,13.323,0.019,17.984,0.323,V
2457700.02863,2016-11-07.5282943,ba,1.70,15.696,13.344,0.025,17.632,0.408,V
2457701.00699,2016-11-08.5065540,ba,1.74,15.685,13.381,0.026,17.041,0.412,V
2457701.00824,2016-11-08.5078020,ba,1.68,15.673,13.392,0.027,16.862,0.416,V
2457701.00950,2016-11-08.5090702,ba,1.71,15.699,13.362,0.025,17.349,0.409,V
2457702.00300,2016-11-09.5024741,ba,1.74,16.016,13.361,0.019,17.368,0.306,V
2457702.00425,2016-11-09.5037222,ba,1.71,16.078,13.411,0.019,16.577,0.288,V
2457702.00554,2016-11-09.5050129,ba,1.78,16.046,13.380,0.019,17.051,0.296,V
2457704.00917,2016-11-11.5084393,ba,1.63,15.701,13.463,0.028,15.794,0.405,V
2457704.01042,2016-11-11.5096930,ba,1.67,15.577,13.419,0.030,16.457,0.453,V
2457704.01168,2016-11-11.5109562,ba,1.63,15.601,13.477,0.031,15.594,0.444,V
2457706.99165,2016-11-14.4906254,ba,1.75,15.176,13.441,0.044,16.128,0.655,V
2457706.99290,2016-11-14.4918807,ba,1.76,15.216,>15.216,99.990,-4.099,0.629,V
2457708.99489,2016-11-16.4936690,ba,2.11,15.208,13.386,0.041,16.969,0.637,V
2457708.99626,2016-11-16.4950347,ba,2.18,15.389,13.400,0.035,16.748,0.540,V
2457708.99751,2016-11-16.4962901,ba,2.13,15.331,13.412,0.038,16.563,0.568,V
2457718.15969,2016-11-25.6575983,ba,2.12,15.483,13.312,0.030,18.173,0.496,V
2457718.16094,2016-11-25.6588464,ba,2.19,15.537,13.297,0.028,18.404,0.471,V
2457718.16220,2016-11-25.6601128,ba,2.17,15.295,13.257,0.034,19.095,0.590,V
2457719.13959,2016-11-26.6374057,ba,1.80,15.967,13.235,0.018,19.484,0.320,V
2457719.14084,2016-11-26.6386555,ba,1.69,15.994,13.250,0.017,19.231,0.312,V
2457719.14210,2016-11-26.6399193,ba,1.79,15.927,13.251,0.019,19.205,0.330,V
2457719.81334,2016-11-27.3110943,be,1.49,15.932,13.277,0.019,18.756,0.327,V
2457719.81464,2016-11-27.3123959,be,1.44,15.897,13.274,0.020,18.806,0.338,V
2457719.81589,2016-11-27.3136457,be,1.45,16.049,13.287,0.017,18.585,0.293,V
2457721.03746,2016-11-28.5351050,ba,1.80,15.969,13.267,0.018,18.933,0.318,V
2457721.03871,2016-11-28.5363582,ba,1.76,16.025,13.258,0.017,19.074,0.301,V
2457721.03996,2016-11-28.5376093,ba,1.78,16.118,13.264,0.016,18.971,0.279,V
2457724.76735,2016-12-02.2646629,be,1.62,16.067,13.428,0.019,16.321,0.289,V
2457724.76864,2016-12-02.2659488,be,1.64,15.916,13.326,0.020,17.921,0.331,V
2457724.76994,2016-12-02.2672458,be,1.56,15.957,13.374,0.020,17.157,0.319,V
2457727.77741,2016-12-05.2744685,be,1.55,15.952,13.382,0.020,17.025,0.320,V
2457727.77870,2016-12-05.2757530,be,1.53,15.975,13.434,0.021,16.239,0.314,V
2457727.77999,2016-12-05.2770446,be,1.61,15.962,13.466,0.022,15.769,0.317,V
2457735.72884,2016-12-13.2252495,be,1.52,15.315,13.427,0.039,16.321,0.575,V
2457735.73015,2016-12-13.2265520,be,1.58,15.462,13.403,0.033,16.695,0.503,V
2457735.73143,2016-12-13.2278331,be,1.66,15.364,13.405,0.036,16.655,0.550,V
2457745.09787,2016-12-22.5936039,ba,2.03,16.035,13.239,0.017,19.410,0.299,V
2457745.09915,2016-12-22.5948822,ba,2.01,16.077,13.271,0.016,18.869,0.288,V
2457745.10044,2016-12-22.5961706,ba,2.08,16.000,13.272,0.018,18.830,0.312,V
2457747.00781,2016-12-24.5034244,ba,2.02,16.164,13.337,0.016,17.736,0.269,V
2457747.00908,2016-12-24.5046918,ba,1.78,16.072,13.309,0.017,18.208,0.290,V
2457747.01033,2016-12-24.5059428,ba,1.75,16.158,13.261,0.015,19.023,0.269,V
2457750.70558,2016-12-28.2009625,be,1.49,15.986,13.442,0.021,16.103,0.311,V
2457750.70686,2016-12-28.2022476,be,1.55,16.023,13.398,0.019,16.765,0.301,V
2457750.70816,2016-12-28.2035462,be,1.43,16.028,13.412,0.020,16.570,0.300,V
2457753.69424,2016-12-31.1894570,be,1.45,15.956,13.468,0.022,15.721,0.319,V
2457753.69554,2016-12-31.1907585,be,1.54,16.001,13.411,0.020,16.566,0.306,V
2457753.69684,2016-12-31.1920543,be,1.52,16.011,13.475,0.021,15.622,0.304,V
2457756.98577,2017-01-03.4808181,ba,1.62,16.146,13.346,0.017,17.595,0.273,V
2457756.98702,2017-01-03.4820715,ba,1.61,16.194,13.396,0.017,16.799,0.259,V
2457756.98827,2017-01-03.4833215,ba,1.66,16.160,13.405,0.017,16.665,0.267,V
2457759.85028,2017-01-06.3452009,ba,2.05,15.757,13.382,0.025,17.015,0.385,V
2457759.85156,2017-01-06.3464841,ba,2.08,15.771,13.339,0.023,17.710,0.380,V
2457759.85282,2017-01-06.3477342,ba,2.08,15.779,13.340,0.023,17.711,0.378,V
2457762.05621,2017-01-08.5510393,ba,1.67,16.215,13.363,0.016,17.328,0.258,V
2457762.05748,2017-01-08.5523033,ba,1.64,16.105,13.273,0.016,18.817,0.281,V
2457762.05873,2017-01-08.5535552,ba,1.66,16.179,13.267,0.015,18.925,0.265,V
2457762.84408,2017-01-09.3388744,ba,1.71,15.488,13.437,0.033,16.193,0.493,V
2457762.84533,2017-01-09.3401288,ba,1.68,15.479,13.359,0.031,17.394,0.497,V
2457762.84658,2017-01-09.3413783,ba,1.66,15.699,13.344,0.025,17.628,0.408,V
2457765.06144,2017-01-11.5561517,ba,1.69,15.342,13.308,0.034,18.230,0.563,V
2457765.06276,2017-01-11.5574729,ba,1.88,15.047,13.276,0.043,18.774,0.738,V
2457765.06403,2017-01-11.5587378,ba,1.76,15.274,13.223,0.033,19.709,0.602,V
2457770.06804,2017-01-16.5625915,ba,2.32,15.579,13.309,0.027,18.204,0.453,V
2457770.06932,2017-01-16.5638806,ba,2.22,15.550,13.333,0.029,17.818,0.464,V
2457770.07057,2017-01-16.5651295,ba,2.29,15.295,13.302,0.035,18.320,0.586,V
2457771.98513,2017-01-18.4796325,ba,2.23,15.792,13.348,0.023,17.560,0.373,V
2457771.98763,2017-01-18.4821324,ba,2.27,15.708,13.342,0.025,17.667,0.402,V
2457772.65328,2017-01-19.1477678,be,1.42,16.006,13.363,0.019,17.324,0.305,V
2457772.65457,2017-01-19.1490564,be,1.40,15.919,13.444,0.022,16.077,0.331,V
2457772.65586,2017-01-19.1503517,be,1.41,15.962,13.435,0.021,16.207,0.318,V
2457778.05243,2017-01-24.5468208,ba,1.80,16.106,13.425,0.019,16.362,0.281,V
2457778.05369,2017-01-24.5480862,ba,1.80,16.199,13.429,0.017,16.302,0.258,V
2457778.05495,2017-01-24.5493390,ba,1.69,16.065,13.376,0.018,17.108,0.292,V
2457781.03854,2017-01-27.5328995,ba,1.65,16.094,13.369,0.018,17.222,0.283,V
2457781.03983,2017-01-27.5341865,ba,1.69,16.037,13.345,0.018,17.623,0.299,V
2457781.04111,2017-01-27.5354730,ba,1.71,16.086,13.426,0.019,16.358,0.286,V
2457784.03184,2017-01-30.5261833,ba,1.79,16.070,13.402,0.019,16.715,0.290,V
2457784.03310,2017-01-30.5274458,ba,1.77,16.101,13.347,0.017,17.584,0.281,V
2457784.03437,2017-01-30.5287128,ba,1.77,16.084,13.396,0.018,16.800,0.288,V
2457786.02482,2017-02-01.5191571,ba,1.83,15.508,13.413,0.032,16.537,0.485,V
2457786.02610,2017-02-01.5204365,ba,1.77,15.616,13.372,0.028,17.174,0.438,V
2457786.02738,2017-02-01.5217136,ba,1.86,15.787,13.397,0.024,16.796,0.374,V
2457786.81008,2017-02-02.3044160,ba,1.64,16.039,13.391,0.019,16.887,0.299,V
2457786.81135,2017-02-02.3056900,ba,1.66,15.987,13.294,0.018,18.472,0.313,V
2457786.81262,2017-02-02.3069631,ba,1.63,16.039,13.336,0.018,17.758,0.300,V
2457787.91217,2017-02-03.4065167,ba,2.04,16.116,13.311,0.017,18.170,0.278,V
2457787.91346,2017-02-03.4077975,ba,2.01,16.080,13.308,0.017,18.225,0.287,V
2457787.91473,2017-02-03.4090717,ba,2.00,16.150,13.293,0.016,18.477,0.269,V
2457797.69328,2017-02-13.1877380,be,1.46,15.597,13.462,0.031,15.815,0.444,V
2457797.69459,2017-02-13.1890540,be,1.45,15.477,13.508,0.036,15.168,0.496,V
2457797.69589,2017-02-13.1903478,be,1.44,15.511,13.498,0.034,15.298,0.481,V
2457798.85430,2017-02-14.3487871,ba,1.75,15.763,13.410,0.025,16.597,0.382,V
2457798.85559,2017-02-14.3500714,ba,1.76,15.830,13.430,0.024,16.297,0.359,V
2457798.85687,2017-02-14.3513581,ba,1.77,15.598,13.421,0.030,16.427,0.444,V
2457800.84846,2017-02-16.3429918,ba,1.70,16.181,13.422,0.017,16.410,0.263,V
2457800.84973,2017-02-16.3442693,ba,1.71,16.100,13.397,0.018,16.793,0.282,V
2457800.85101,2017-02-16.3455475,ba,1.67,16.104,13.402,0.018,16.718,0.281,V
2457803.77933,2017-02-19.2739488,ba,1.63,16.069,13.297,0.017,18.413,0.290,V
2457803.78061,2017-02-19.2752233,ba,1.63,16.048,13.374,0.019,17.147,0.297,V
2457803.78190,2017-02-19.2765129,ba,1.65,16.073,13.397,0.019,16.791,0.289,V
2457805.60838,2017-02-21.1030577,be,1.51,16.021,13.354,0.019,17.464,0.301,V
2457805.60969,2017-02-21.1043709,be,1.52,15.998,13.410,0.020,16.591,0.308,V
2457805.61100,2017-02-21.1056810,be,1.50,15.972,13.426,0.021,16.354,0.315,V
2457806.72560,2017-02-22.2203119,ba,1.73,15.290,13.420,0.039,16.433,0.591,V
2457806.72687,2017-02-22.2215827,ba,1.71,15.126,13.408,0.045,16.632,0.685,V
2457806.72816,2017-02-22.2228702,ba,1.69,15.549,13.446,0.032,16.059,0.466,V
2457807.96355,2017-02-23.4583122,ba,1.72,16.129,13.383,0.017,17.011,0.276,V
2457807.96482,2017-02-23.4595787,ba,1.71,16.146,13.349,0.017,17.564,0.270,V
2457807.96608,2017-02-23.4608437,ba,1.77,16.040,13.434,0.020,16.241,0.299,V
2457816.82324,2017-03-04.3183995,ba,1.74,15.976,13.357,0.020,17.424,0.316,V
2457816.82452,2017-03-04.3196738,ba,1.73,15.985,13.305,0.019,18.280,0.314,V
2457816.82579,2017-03-04.3209497,ba,1.70,16.072,13.347,0.018,17.578,0.290,V
2457817.73254,2017-03-05.2277418,be,1.55,15.889,13.319,0.021,18.036,0.340,V
2457817.73384,2017-03-05.2290383,be,1.62,15.876,13.371,0.022,17.212,0.343,V
2457817.73514,2017-03-05.2303390,be,1.60,15.916,13.309,0.020,18.208,0.332,V
2457825.87591,2017-03-13.3715875,ba,1.63,15.350,13.386,0.036,16.976,0.559,V
2457825.87719,2017-03-13.3728645,ba,1.65,15.473,13.356,0.031,17.444,0.500,V
2457825.87845,2017-03-13.3741309,ba,1.67,15.526,13.466,0.033,15.759,0.477,V
2457827.90622,2017-03-15.4020278,ba,1.65,15.759,13.319,0.023,18.041,0.385,V
2457827.90750,2017-03-15.4033081,ba,1.70,15.669,13.400,0.027,16.743,0.417,V
2457827.90878,2017-03-15.4045943,ba,1.67,15.847,13.348,0.022,17.575,0.356,V
2457829.79589,2017-03-17.2918277,ba,1.70,16.077,13.396,0.019,16.802,0.287,V
2457829.79716,2017-03-17.2931019,ba,1.73,16.179,13.323,0.016,17.973,0.263,V
2457829.79843,2017-03-17.2943685,ba,1.73,16.134,13.351,0.017,17.524,0.276,V
2457833.89519,2017-03-21.3914177,ba,2.04,16.064,13.306,0.017,18.261,0.291,V
